block_id,bikes_allowed,route_id,wheelchair_accessible,original_trip_id,direction_id,trip_headsign,shape_id,service_id,trip_id,trip_short_name
b_100016,1,6,1,,1,Lafayette BART Via St Marys College,shp-6-01,5,661070,
b_10002321,1,321,1,,1,WC  BART,shp-321-01,5,1262070,
a_1102,1,28,1,1431020,1,Martinez AMTRAK Via VA Clinic,shp-28-51,4_merged_1478084,1431020_merged_1478857,
b_116,1,16,1,,1,AMTRAK Via Downtown PH,shp-16-01,3_merged_1478086,453020,
a_12504,1,98X,1,916040,0,WC  BART,shp-98X-51,1_merged_1478081,916040_merged_1478888,
b_2321,1,321,1,,1,WC  BART,shp-321-01,1_merged_1478085,984010,
a_14204,1,7,1,1072040,0,PH BART  Via Shadelands,shp-7-04,1_merged_1478081,1072040_merged_1479031,
b_10002310,1,320,1,,0,DVC Via Diamond,shp-320-51,5,929070,
b_20003321,1,335,1,,1,To San Ramon Via Bollinger Canyon,shp-335-01,5,1057070,
b_910,1,20,1,,1,Concord BART,shp-20-01,2_merged_1478087,687040,
a_7307,1,335,1,,0,To Dublin BART Via Bollinger Canyon,shp-335-51,3_merged_1478082,1444070,
b_314,1,14,1,1310020,1,Concord BART Via PH  BART,shp-14-01,3_merged_1478086,1310020_merged_1480370,
a_9604,1,15,1,656040,1,Concord BART Via John Muir Concord,shp-15-04,1_merged_1478081,656040_merged_1479254,
b_27,1,7,1,,0,PH BART  Via Shadelands,shp-7-04,3_merged_1478086,1185020,
a_8902,1,20,1,,1,Concord BART,shp-20-01,4_merged_1478084,494020,
b_296,1,96X,1,,0,Walnut Creek BART Via Bishop Ranch,shp-96X-05,3_merged_1478086,362020,
a_7207,1,316,1,,1,Downtown PH Via Martinez,shp-316-01,3_merged_1478082,820070,
b_596,1,613,1,1200040,1,Concord BART Via Detroit Ave/Laguna St,shp-613-01,2_merged_1478087,1200040_merged_1479510,
a_1704,1,35,1,1477040,0,Dublin BART Via Bollinger Canyon,shp-35-52,1_merged_1478081,1477040_merged_1478199,
a_14204,1,7,1,,0,PH BART  Via Shadelands,shp-7-04,1_merged_1478081,767040,
a_5201,1,310,1,,0,Concord BART,shp-310-51,2_merged_1478083,905010,
b_2000117,1,17,1,,0,Concord BART Via John Muir Concord,shp-17-51,3_merged_1478086,149020,
a_11304,1,626,1,1023040,0,St Marys College Via Rohrer Dr,shp-626-03,1_merged_1478081,1023040_merged_1479259,
a_1902,1,5,1,1300020,0,Creekside,shp-5-51,4_merged_1478084,1300020_merged_1479048,
b_20003321,1,321,1,,0,San Ramon,shp-321-51,5,942070,
a_10707,1,4,1,,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,3_merged_1478082,1138070,
b_1000218,1,18,1,113020,1,AMTRAK/Martinez,shp-18-01,3_merged_1478086,113020_merged_1480437,
a_13004,1,11,1,294040,0,PH  BART,shp-11-51,1_merged_1478081,294040_merged_1478420,
b_1000335,1,35,1,,1,San Ramon  TC Via Windemere Pkwy,shp-35-01,2_merged_1478087,1203040,
b_2311,1,311,1,,0,WC  BART Via PH  BART,shp-311-51,1_merged_1478085,900010,
a_1904,1,5,1,,0,Creekside,shp-5-51,1_merged_1478081,1131040,
a_9304,1,10,1,711040,0,Concord BART,shp-10-53,1_merged_1478081,711040_merged_1478760,
b_1321,1,335,1,1114070,1,To San Ramon Via Bollinger Canyon,shp-335-01,5,1114070_merged_1480281,
a_202,1,10,1,1061020,0,Concord BART,shp-10-53,4_merged_1478084,1061020_merged_1478369,
a_3204,1,9,1,183040,1,DVC/PH  BART,shp-9-01,1_merged_1478081,183040_merged_1479074,
b_510,1,20,1,91020,1,Concord BART,shp-20-01,3_merged_1478086,91020_merged_1480300,
b_510,1,20,1,,0,DVC,shp-20-51,2_merged_1478087,1435040,
b_191,1,91X,1,,1,Airport Plaza,shp-91X-01,4_merged_1478088,395080,
a_7702,1,98X,1,342020,0,WC  BART,shp-98X-51,4_merged_1478084,342020_merged_1478826,
b_510,1,20,1,91040,1,Concord BART,shp-20-01,2_merged_1478087,91040_merged_1479576,
b_310,1,10,1,,0,Concord BART,shp-10-53,2_merged_1478087,544040,
b_29,1,9,1,6040,1,DVC/PH  BART,shp-9-01,2_merged_1478087,6040_merged_1480077,
a_5802,1,5,1,,1,Walnut Creek BART,shp-5-01,4_merged_1478084,1234020,
b_2000198,1,98X,1,,0,WC  BART,shp-98X-51,3_merged_1478086,1442020,
a_17604,1,10,1,211040,0,Concord BART,shp-10-53,1_merged_1478081,211040_merged_1478163,
b_535,1,636,1,,1,San Ramon TC,shp-636-01,3_merged_1478086,1118020,
b_11,1,1,1,,1,Shadelands Via Walnut Creek BART,shp-1-01,4_merged_1478088,907080,
b_100016,1,6,1,,0,Orinda BART  Via St Marys College,shp-6-51,4_merged_1478088,1222080,
b_100014,1,4,1,,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,4_merged_1478088,621080,
a_2007,1,6,1,,0,Orinda BART  Via St Marys College,shp-6-51,3_merged_1478082,570070,
a_6004,1,9,1,,0,WC  BART Via PH  BART,shp-9-51,1_merged_1478081,1240040,
b_10001316,1,316,1,1425010,1,Downtown PH Via Martinez,shp-316-01,1_merged_1478085,1425010_merged_1479643,
a_14702,1,20,1,966020,1,Concord BART,shp-20-01,4_merged_1478084,966020_merged_1478933,
b_2000117,1,17,1,,1,N Concord BART Via John Muir Concord,shp-17-01_merged_1478096,3_merged_1478086,129020,
b_100015,1,5,1,,1,Walnut Creek BART,shp-5-01,3_merged_1478086,238020,
b_1296,1,602,1,833040,0,Walnut Creek BART,shp-602-04,2_merged_1478087,833040_merged_1479478,
b_36,1,6,1,1320020,0,Orinda BART  Via St Marys College,shp-6-51,3_merged_1478086,1320020_merged_1480442,
b_100011,1,1,1,,0,Rossmoor Via Walnut Creek BART,shp-1-52,4_merged_1478088,132080,
b_1000298,1,98X,1,,0,WC  BART,shp-98X-51,4_merged_1478088,769080,
b_1000298,1,98X,1,,0,WC  BART,shp-98X-51,4_merged_1478088,1026080,
b_1010,1,20,1,297040,0,DVC,shp-20-51,2_merged_1478087,297040_merged_1480168,
a_4204,1,1,1,919040,0,Rossmoor Via Walnut Creek BART,shp-1-52,1_merged_1478081,919040_merged_1479206,
b_492,1,92X,1,,1,ACE Mitchell P&R,shp-92X-01,4_merged_1478088,867080,
a_1702,1,35,1,1476020,1,San Ramon  Via Bollinger Canyon,shp-35-02,4_merged_1478084,1476020_merged_1478767,
b_1000117,1,17,1,718020,1,N Concord BART Via John Muir Concord,shp-17-01_merged_1478096,3_merged_1478086,718020_merged_1480109,
a_4402,1,14,1,361020,0,Walnut Creek BART Via PH  BART,shp-14-51,4_merged_1478084,361020_merged_1478256,
a_11804,1,96X,1,1280040,0,Walnut Creek BART Via Bishop Ranch,shp-96X-05,1_merged_1478081,1280040_merged_1478129,
b_393,1,93X,1,,1,Antioch BART,shp-93X-01,4_merged_1478088,374080,
b_10002310,1,310,1,,0,Concord BART,shp-310-51,5,234070,
b_311,1,11,1,,1,Concord BART,shp-11-01,3_merged_1478086,545020,
b_100011,1,1,1,,0,Rossmoor Via Walnut Creek BART,shp-1-52,2_merged_1478087,893040,
b_1000216,1,16,1,,1,AMTRAK Via Downtown PH,shp-16-01,4_merged_1478088,734080,
b_100021,1,1,1,,1,Shadelands Via Walnut Creek BART,shp-1-01,4_merged_1478088,1455080,
b_1010,1,20,1,,1,Concord BART,shp-20-01,4_merged_1478088,1211080,
b_296,1,96X,1,,0,Walnut Creek BART Via Bishop Ranch,shp-96X-05,4_merged_1478088,634080,
b_1000118,1,18,1,,1,AMTRAK/Martinez,shp-18-01,3_merged_1478086,151020,
b_100024,1,4,1,,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,4_merged_1478088,1443080,
a_1201,1,320,1,,0,DVC Via Diamond,shp-320-51,2_merged_1478083,158010,
b_118,1,18,1,,0,PH  BART,shp-18-51,3_merged_1478086,594020,
a_15504,1,96X,1,965040,0,Walnut Creek BART Via Bishop Ranch,shp-96X-05,1_merged_1478081,965040_merged_1479332,
a_12902,1,20,1,,1,Concord BART,shp-20-01,4_merged_1478084,1241020,
a_8904,1,10,1,1263040,1,Clayton,shp-10-01,1_merged_1478081,1263040_merged_1478424,
a_1904,1,5,1,660040,1,Walnut Creek BART,shp-5-01,1_merged_1478081,660040_merged_1478423,
b_210,1,20,1,,1,Concord BART,shp-20-01,2_merged_1478087,684040,
b_2000117,1,17,1,1231040,1,N Concord BART Via John Muir Concord,shp-17-01_merged_1478096,2_merged_1478087,1231040_merged_1479343,
b_2316,1,316,1,,1,Downtown PH Via Martinez,shp-316-01,1_merged_1478085,1332010,
b_635,1,35,1,,0,Dublin BART Via Windemere Pkwy,shp-35-51,3_merged_1478086,680020,
b_699,1,99X,1,920040,1,BART N CONCORD,shp-99X-02_merged_1478095,2_merged_1478087,920040_merged_1480472,
b_10001321,1,321,1,,1,WC  BART,shp-321-01,5,1338070,
b_2000198,1,98X,1,,1,Martinez AMTRAK,shp-98X-01,4_merged_1478088,153080,
b_1310,1,310,1,,1,CLAYTON,shp-310-01,1_merged_1478085,551010,
a_2007,1,6,1,,1,Lafayette BART Via St Marys College,shp-6-01,3_merged_1478082,1037070,
a_304,1,11,1,204040,0,PH  BART,shp-11-51,1_merged_1478081,204040_merged_1478315,
b_510,1,20,1,1053040,1,Concord BART,shp-20-01,2_merged_1478087,1053040_merged_1479633,
a_7301,1,335,1,,0,To Dublin BART Via Bollinger Canyon,shp-335-51,2_merged_1478083,1266010,
a_3802,1,98X,1,87020,0,WC  BART,shp-98X-51,4_merged_1478084,87020_merged_1478596,
a_1307,1,311,1,,1,Concord BART Via PH  BART,shp-311-01,3_merged_1478082,1113070,
b_1612,1,612,1,391020,0,Concord BART,shp-612-02,3_merged_1478086,391020_merged_1479541,
b_100021,1,1,1,11020,1,Shadelands Via Walnut Creek BART,shp-1-01,3_merged_1478086,11020_merged_1480364,
b_20003321,1,335,1,,0,To Dublin BART Via Bollinger Canyon,shp-335-51,5,686070,
a_10107,1,320,1,,1,Concord BART Via Diamond Blvd,shp-320-01,3_merged_1478082,304070,
b_521,1,21,1,,1,Walnut Creek BART,shp-21-01,2_merged_1478087,280040,
b_16,1,6,1,,0,Orinda BART  Via St Marys College,shp-6-51,1_merged_1478085,218010,
b_1010,1,20,1,520020,1,Concord BART,shp-20-01,3_merged_1478086,520020_merged_1480538,
b_100026,1,6,1,1371020,1,Lafayette BART Via St Marys College,shp-6-01,3_merged_1478086,1371020_merged_1480433,
b_10001321,1,335,1,,1,To San Ramon Via Bollinger Canyon,shp-335-01,1_merged_1478085,1472010,
b_410,1,10,1,,1,Clayton,shp-10-01,2_merged_1478087,150040,
b_100019,1,9,1,918020,0,WC  BART Via PH  BART,shp-9-51,3_merged_1478086,918020_merged_1480123,
a_17604,1,20,1,,1,Concord BART,shp-20-01,1_merged_1478081,902040,
a_3102,1,7,1,,0,PH BART  Via Shadelands,shp-7-04,4_merged_1478084,1449020,
a_17004,1,20,1,1368040,1,Concord BART,shp-20-01,1_merged_1478081,1368040_merged_1478406,
b_2000198,1,98X,1,153040,1,Martinez AMTRAK,shp-98X-01,2_merged_1478087,153040_merged_1479903,
a_4902,1,19,1,,0,Concord BART,shp-19-51,4_merged_1478084,763020,
a_15302,1,7,1,1323020,0,PH BART  Via Shadelands,shp-7-04,4_merged_1478084,1323020_merged_1478152,
b_1010,1,10,1,,1,Clayton,shp-10-01,4_merged_1478088,298080,
b_1000114,1,14,1,,0,Walnut Creek BART Via PH  BART,shp-14-51,4_merged_1478088,1137080,
a_1607,1,321,1,,0,San Ramon,shp-321-51,3_merged_1478082,633070,
b_10001321,1,321,1,,0,San Ramon,shp-321-51,1_merged_1478085,134010,
b_36,1,6,1,,1,Lafayette BART Via St Marys College,shp-6-01,4_merged_1478088,997080,
b_1210,1,20,1,,0,DVC,shp-20-51,4_merged_1478088,1347080,
b_46,1,6,1,1348020,0,Orinda BART  Via St Marys College,shp-6-51,3_merged_1478086,1348020_merged_1479895,
b_1000111,1,11,1,,0,PH  BART,shp-11-51,3_merged_1478086,1135020,
a_10301,1,314,1,,1,Concord BART,shp-314-01,2_merged_1478083,436010,
a_13707,1,335,1,1075070,1,To San Ramon Via Bollinger Canyon,shp-335-01,3_merged_1478082,1075070_merged_1478962,
a_12304,1,19,1,212040,0,Concord BART,shp-19-51,1_merged_1478081,212040_merged_1479317,
b_335,1,35,1,,1,San Ramon  TC Via Windemere Pkwy,shp-35-01,4_merged_1478088,857080,
a_604,1,16,1,293040,1,AMTRAK Via Downtown PH,shp-16-01,1_merged_1478081,293040_merged_1478294,
b_10002310,1,310,1,328070,0,Concord BART,shp-310-51,5,328070_merged_1480342,
b_47,1,7,1,,0,PH BART  Via Shadelands,shp-7-04,4_merged_1478088,1282080,
a_2602,1,612,1,464020,1,Pine Hollow,shp-612-01,4_merged_1478084,464020_merged_1478361,
b_215,1,15,1,,1,Concord BART,shp-15-02,2_merged_1478087,731040,
a_12902,1,20,1,432020,1,Concord BART,shp-20-01,4_merged_1478084,432020_merged_1478853,
b_435,1,35,1,,1,San Ramon  TC Via Windemere Pkwy,shp-35-01,4_merged_1478088,528080,
a_4502,1,15,1,,1,Concord BART,shp-15-02,4_merged_1478084,302020,
b_1010,1,10,1,,1,Washington Blvd /Clayton rd,shp-10-03,2_merged_1478087,1142040,
b_3310,1,310,1,,0,Concord BART,shp-310-51,1_merged_1478085,1117010,
a_9402,1,11,1,1137020,0,PH  BART,shp-11-51,4_merged_1478084,1137020_merged_1478478,
a_8602,1,10,1,267020,0,Concord BART,shp-10-53,4_merged_1478084,267020_merged_1478793,
a_17002,1,10,1,688020,1,Clayton,shp-10-01,4_merged_1478084,688020_merged_1478576,
a_17004,1,10,1,961040,0,Concord BART,shp-10-51,1_merged_1478081,961040_merged_1478739,
b_14,1,4,1,,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,4_merged_1478088,216080,
a_12204,1,17,1,,1,N Concord BART Via John Muir Concord,shp-17-01_merged_1478092,1_merged_1478081,1006040,
b_100014,1,4,1,,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,2_merged_1478087,1039040,
b_410,1,10,1,,0,Concord BART,shp-10-51,4_merged_1478088,1068080,
a_17404,1,606,1,,0,Orinda/Miner Rd,shp-606-04,1_merged_1478081,1475040,
a_1804,1,4,1,,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,1_merged_1478081,291040,
a_12304,1,19,1,,1,Martinez AMTRAK,shp-19-01,1_merged_1478081,837040,
a_13804,1,35,1,,1,San Ramon  Via Bollinger Canyon,shp-35-02,1_merged_1478081,1040,
a_4004,1,20,1,,1,Concord BART,shp-20-01,1_merged_1478081,760040,
a_15702,1,20,1,77020,1,Concord BART,shp-20-01,4_merged_1478084,77020_merged_1478196,
a_13701,1,335,1,,1,To San Ramon Via Bollinger Canyon,shp-335-01,2_merged_1478083,714010,
b_117,1,17,1,,0,Concord BART Via John Muir Concord,shp-17-51,4_merged_1478088,949080,
b_1296,1,93X,1,,1,Antioch BART,shp-93X-01,3_merged_1478086,940020,
b_1000198,1,98X,1,,1,Martinez AMTRAK,shp-98X-01,4_merged_1478088,190080,
a_2001,1,6,1,,0,Orinda BART  Via St Marys College,shp-6-51,2_merged_1478083,1451010,
a_6901,1,310,1,,1,CLAYTON,shp-310-01,2_merged_1478083,843010,
b_116,1,16,1,,0,Concord BART Via Downtown PH,shp-16-51,3_merged_1478086,447020,
a_6604,1,18,1,815040,1,AMTRAK/Martinez,shp-18-01,1_merged_1478081,815040_merged_1478342,
a_17602,1,20,1,,1,Concord BART,shp-20-01,4_merged_1478084,62020,
a_12701,1,310,1,1407010,1,CLAYTON,shp-310-01,2_merged_1478083,1407010_merged_1479174,
b_293,1,93X,1,490040,0,WC  BART,shp-93X-51,2_merged_1478087,490040_merged_1479889,
a_6504,1,16,1,841040,1,AMTRAK Via Downtown PH,shp-16-01,1_merged_1478081,841040_merged_1479204,
b_210,1,10,1,347040,0,Concord BART,shp-10-53,2_merged_1478087,347040_merged_1479582,
b_16,1,6,1,,1,Lafayette BART Via St Marys College,shp-6-01,1_merged_1478085,540010,
a_5207,1,310,1,1114070,1,CLAYTON,shp-310-01,3_merged_1478082,1114070_merged_1479042,
b_311,1,11,1,764020,0,PH  BART,shp-11-51,3_merged_1478086,764020_merged_1480023,
a_7001,1,311,1,,0,WC  BART Via PH  BART,shp-311-51,2_merged_1478083,341010,
b_15,1,5,1,1121020,0,Creekside,shp-5-51,3_merged_1478086,1121020_merged_1479534,
a_12707,1,310,1,,0,Concord BART,shp-310-51,3_merged_1478082,696070,
a_17602,1,20,1,,0,DVC,shp-20-51,4_merged_1478084,155020,
b_310,1,20,1,372020,1,Concord BART,shp-20-01,3_merged_1478086,372020_merged_1479906,
b_210,1,10,1,1125020,1,Washington Blvd /Clayton rd,shp-10-03,3_merged_1478086,1125020_merged_1479451,
b_1010,1,20,1,1462040,0,DVC,shp-20-51,2_merged_1478087,1462040_merged_1480521,
a_12104,1,99X,1,,0,MARTINEZ AMTRAK VIA MASON CIRCLE,shp-99X-54,1_merged_1478081,1243040,
a_5601,1,321,1,,1,WC  BART,shp-321-01,2_merged_1478083,643010,
b_3321,1,335,1,,1,To San Ramon Via Bollinger Canyon,shp-335-01,5,188070,
b_221,1,21,1,,1,Walnut Creek BART,shp-21-01,3_merged_1478086,217020,
a_8007,1,310,1,,0,Concord BART,shp-310-51,3_merged_1478082,904070,
b_710,1,10,1,31040,0,Concord BART,shp-10-53,2_merged_1478087,31040_merged_1480041,
b_20003321,1,321,1,,0,San Ramon,shp-321-51,1_merged_1478085,253010,
a_8802,1,95X,1,,0,Walnut Creek BART Via  Danville Park & Ride/ San Ramon,shp-95X-03,4_merged_1478084,1316020,
a_5701,1,4,1,,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,2_merged_1478083,652010,
a_12904,1,20,1,332040,1,Concord BART,shp-20-01,1_merged_1478081,332040_merged_1478702,
a_8904,1,10,1,,0,Concord BART,shp-10-51,1_merged_1478081,552040,
a_9602,1,15,1,867020,0,PH  BART,shp-15-51,4_merged_1478084,867020_merged_1478274,
a_15602,1,99X,1,556020,0,MASON CIRCLE,shp-99X-53,4_merged_1478084,556020_merged_1479319,
a_12204,1,17,1,,1,N Concord BART Via John Muir Concord,shp-17-01_merged_1478092,1_merged_1478081,1115040,
b_116,1,16,1,,1,AMTRAK Via Downtown PH,shp-16-01,2_merged_1478087,453040,
a_1704,1,35,1,987040,1,San Ramon  Via Bollinger Canyon,shp-35-02,1_merged_1478081,987040_merged_1478966,
a_5702,1,4,1,1473020,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,4_merged_1478084,1473020_merged_1478172,
b_710,1,10,1,262040,0,Concord BART,shp-10-51,2_merged_1478087,262040_merged_1479794,
b_910,1,10,1,355040,0,Concord BART,shp-10-53,2_merged_1478087,355040_merged_1479591,
b_16,1,6,1,,0,Orinda BART  Via St Marys College,shp-6-51,1_merged_1478085,1429010,
b_297,1,97X,1,455040,0,Dublin BART Via Bishop Ranch,shp-97X-05,2_merged_1478087,455040_merged_1480266,
b_1000228,1,28,1,,1,Martinez AMTRAK Via VA Clinic,shp-28-51,3_merged_1478086,1082020,
a_6002,1,9,1,,1,DVC/PH  BART,shp-9-01,4_merged_1478084,92020,
a_7804,1,14,1,,1,Concord BART Via PH  BART,shp-14-01,1_merged_1478081,21040,
b_1210,1,20,1,,0,DVC,shp-20-51,4_merged_1478088,922080,
a_7407,1,4,1,,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,3_merged_1478082,1168070,
b_24,1,4,1,1075070,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,5,1075070_merged_1480201,
a_17004,1,20,1,856040,1,Concord BART,shp-20-01,1_merged_1478081,856040_merged_1478991,
a_4002,1,10,1,1211020,1,Clayton,shp-10-01,4_merged_1478084,1211020_merged_1479067,
b_1000111,1,11,1,,0,PH  BART,shp-11-51,4_merged_1478088,765080,
b_214,1,14,1,265040,0,Walnut Creek BART Via PH  BART,shp-14-51,2_merged_1478087,265040_merged_1480273,
a_14202,1,7,1,,0,PH BART  Via Shadelands,shp-7-04,4_merged_1478084,767020,
a_13701,1,335,1,,1,To San Ramon Via Bollinger Canyon,shp-335-01,2_merged_1478083,1450010,
b_1210,1,20,1,,1,Concord BART,shp-20-01,4_merged_1478088,1001080,
b_216,1,16,1,,1,AMTRAK Via Downtown PH,shp-16-01,4_merged_1478088,1328080,
b_47,1,7,1,,0,PH BART  Via Shadelands,shp-7-04,3_merged_1478086,320020,
b_119,1,19,1,,1,Martinez AMTRAK,shp-19-01,4_merged_1478088,832080,
b_1000215,1,15,1,562020,0,PH  BART,shp-15-51,3_merged_1478086,562020_merged_1480320,
b_14,1,4,1,,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,4_merged_1478088,553080,
a_1902,1,5,1,,0,Creekside,shp-5-51,4_merged_1478084,1131020,
b_100014,1,4,1,,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,3_merged_1478086,412020,
a_7604,1,9,1,,1,DVC/PH  BART,shp-9-01,1_merged_1478081,1066040,
b_1010,1,20,1,297020,0,DVC,shp-20-51,3_merged_1478086,297020_merged_1479619,
b_399,1,99X,1,,0,MASON CIRCLE,shp-99X-53,4_merged_1478088,568080,
a_1301,1,315,1,,0,Concord BART Via Clayton/Treat,shp-315-01,2_merged_1478083,106010,
b_396,1,93X,1,,0,WC  BART,shp-93X-51,2_merged_1478087,1474040,
b_15,1,5,1,,0,Creekside,shp-5-51,4_merged_1478088,958080,
a_4704,1,17,1,1238040,0,Concord BART Via John Muir Concord,shp-17-51,1_merged_1478081,1238040_merged_1479038,
a_9902,1,21,1,,1,Walnut Creek BART,shp-21-01,4_merged_1478084,1415020,
a_4704,1,17,1,899040,0,Concord BART Via John Muir Concord,shp-17-51,1_merged_1478081,899040_merged_1478485,
a_14904,1,21,1,,0,San Ramon TC,shp-21-51,1_merged_1478081,172040,
a_14402,1,93X,1,,1,Antioch BART,shp-93X-01,4_merged_1478084,179020,
b_110,1,10,1,,0,Concord BART,shp-10-51,4_merged_1478088,539080,
b_10002321,1,335,1,,0,To Dublin BART Via Bollinger Canyon,shp-335-51,1_merged_1478085,753010,
a_14502,1,93X,1,1148020,0,WC  BART,shp-93X-51,4_merged_1478084,1148020_merged_1478189,
b_4606,1,606,1,732020,1,OIS,shp-606-01,3_merged_1478086,732020_merged_1479993,
a_4302,1,11,1,718020,0,PH  BART,shp-11-51,4_merged_1478084,718020_merged_1478870,
b_510,1,20,1,,0,DVC,shp-20-51,3_merged_1478086,1435020,
b_1310,1,10,1,,1,Washington Blvd /Clayton rd,shp-10-03,4_merged_1478088,672080,
b_10002310,1,310,1,1024010,1,CLAYTON,shp-310-01,1_merged_1478085,1024010_merged_1480003,
a_902,1,19,1,1346020,0,Concord BART,shp-19-51,4_merged_1478084,1346020_merged_1479108,
b_421,1,21,1,,0,San Ramon TC,shp-21-51,4_merged_1478088,203080,
a_13104,1,14,1,,0,Walnut Creek BART Via PH  BART,shp-14-51,1_merged_1478081,879040,
b_100016,1,6,1,,0,Orinda BART  Via St Marys College,shp-6-51,2_merged_1478087,186040,
b_2000198,1,98X,1,,0,WC  BART,shp-98X-51,2_merged_1478087,1442040,
a_16604,1,35,1,1056040,0,Dublin BART Via Windemere Pkwy,shp-35-51,1_merged_1478081,1056040_merged_1478521,
a_6602,1,18,1,815020,1,AMTRAK/Martinez,shp-18-01,4_merged_1478084,815020_merged_1478547,
b_1000221,1,21,1,1245040,1,Walnut Creek BART,shp-21-01,2_merged_1478087,1245040_merged_1479945,
b_3605,1,605,1,1157040,0,Creekside,shp-605-02,2_merged_1478087,1157040_merged_1480256,
b_10001321,1,335,1,,1,To San Ramon Via Bollinger Canyon,shp-335-01,1_merged_1478085,1145010,
b_910,1,20,1,,0,DVC,shp-20-51,2_merged_1478087,133040,
b_214,1,14,1,,1,Concord BART Via PH  BART,shp-14-01,4_merged_1478088,1246080,
a_6604,1,18,1,1163040,1,AMTRAK/Martinez,shp-18-01,1_merged_1478081,1163040_merged_1478402,
b_10003310,1,320,1,,1,Concord BART Via Diamond Blvd,shp-320-01,1_merged_1478085,1149010,
b_10003314,1,314,1,,0,DVC Via Monument,shp-314-52,1_merged_1478085,710010,
a_9204,1,1,1,580040,0,Rossmoor Via Walnut Creek BART,shp-1-52,1_merged_1478081,580040_merged_1478982,
b_1000215,1,15,1,752040,1,Concord BART,shp-15-02,2_merged_1478087,752040_merged_1480122,
a_6704,1,21,1,468040,0,San Ramon TC,shp-21-51,1_merged_1478081,468040_merged_1479267,
b_10001310,1,310,1,,1,CLAYTON,shp-310-01,5,960070,
b_1000114,1,14,1,1434020,1,Concord BART Via PH  BART,shp-14-01,3_merged_1478086,1434020_merged_1479701,
b_117,1,17,1,779040,1,N Concord BART Via John Muir Concord,shp-17-01_merged_1478096,2_merged_1478087,779040_merged_1479682,
a_12204,1,17,1,597040,1,N Concord BART Via John Muir Concord,shp-17-01_merged_1478092,1_merged_1478081,597040_merged_1478491,
b_8606,1,606,1,1459020,0,Orinda/Miner Rd,shp-606-04,3_merged_1478086,1459020_merged_1479437,
b_296,1,96X,1,,0,Walnut Creek BART Via Bishop Ranch,shp-96X-05,4_merged_1478088,321080,
b_10002321,1,321,1,,1,WC  BART,shp-321-01,5,847070,
b_3310,1,320,1,,1,Concord BART Via Diamond Blvd,shp-320-01,5,1381070,
a_5802,1,5,1,,1,Walnut Creek BART,shp-5-01,4_merged_1478084,1031020,
a_10301,1,314,1,226010,1,Concord BART,shp-314-01,2_merged_1478083,226010_merged_1478151,
a_15004,1,35,1,114040,0,Dublin BART Via Bollinger Canyon,shp-35-52,1_merged_1478081,114040_merged_1478178,
b_116,1,16,1,,1,AMTRAK Via Downtown PH,shp-16-01,3_merged_1478086,930020,
b_1000115,1,15,1,,1,Concord BART,shp-15-02,4_merged_1478088,352080,
b_421,1,21,1,,1,Walnut Creek BART,shp-21-01,4_merged_1478088,178080,
b_19,1,9,1,,1,DVC/PH  BART,shp-9-01,4_merged_1478088,212080,
b_119,1,19,1,876040,0,Concord BART,shp-19-51,2_merged_1478087,876040_merged_1479493,
b_1000610,1,20,1,,0,DVC,shp-20-51,3_merged_1478086,543020,
b_2000117,1,17,1,1413040,1,N Concord BART Via John Muir Concord,shp-17-01_merged_1478096,2_merged_1478087,1413040_merged_1480410,
a_9702,1,16,1,1291020,0,Concord BART Via Downtown PH,shp-16-51,4_merged_1478084,1291020_merged_1478484,
a_14702,1,20,1,,0,DVC,shp-20-51,4_merged_1478084,640020,
a_5802,1,5,1,,0,Creekside,shp-5-51,4_merged_1478084,1247020,
a_14902,1,21,1,822020,1,Walnut Creek BART,shp-21-01,4_merged_1478084,822020_merged_1478708,
b_510,1,20,1,,0,DVC,shp-20-51,4_merged_1478088,1174080,
b_114,1,14,1,669020,0,Walnut Creek BART Via PH  BART,shp-14-51,3_merged_1478086,669020_merged_1480499,
a_10602,1,35,1,,0,Dublin BART Via Bollinger Canyon,shp-35-52,4_merged_1478084,1249020,
b_10002310,1,320,1,,0,DVC Via Diamond,shp-320-51,1_merged_1478085,1081010,
b_110,1,10,1,593040,1,Washington Blvd /Clayton rd,shp-10-03,2_merged_1478087,593040_merged_1480325,
b_710,1,10,1,,0,Concord BART,shp-10-53,4_merged_1478088,31080,
a_15004,1,35,1,715040,1,San Ramon  Via Bollinger Canyon,shp-35-02,1_merged_1478081,715040_merged_1478123,
b_16,1,6,1,22020,0,Orinda BART Via Orinda Village,shp-6-02,3_merged_1478086,22020_merged_1479526,
a_16104,1,92X,1,93040,1,ACE Mitchell P&R,shp-92X-01,1_merged_1478081,93040_merged_1478918,
